0.000000000000E+00	3.183098861838E+01
9.900990099010E-03	3.553899330730E+01
1.980198019802E-02	4.666300737404E+01
2.970297029703E-02	6.520303081860E+01
3.960396039604E-02	9.115906364102E+01
4.950495049505E-02	1.245311058412E+02
5.940594059406E-02	1.653191574193E+02
6.930693069307E-02	2.135232183752E+02
7.920792079208E-02	2.691432887089E+02
8.910891089109E-02	3.321793684204E+02
9.900990099010E-02	4.026314575097E+02
1.089108910891E-01	4.804995559769E+02
1.188118811881E-01	5.657836638220E+02
1.287128712871E-01	6.584837810448E+02
1.386138613861E-01	7.585999076454E+02
1.485148514851E-01	8.661320436239E+02
1.584158415842E-01	9.810801889801E+02
1.683168316832E-01	1.103444343714E+03
1.782178217822E-01	1.233224507827E+03
1.881188118812E-01	1.370420681316E+03
1.980198019802E-01	1.515032864184E+03
2.079207920792E-01	1.667061056430E+03
2.178217821782E-01	1.826505258052E+03
2.277227722772E-01	1.993365469053E+03
2.376237623762E-01	2.167641689433E+03
2.475247524752E-01	2.349333919190E+03
2.574257425743E-01	2.538442158324E+03
2.673267326733E-01	2.734966406837E+03
2.772277227723E-01	2.938906664727E+03
2.871287128713E-01	3.150262931994E+03
2.970297029703E-01	3.369035208640E+03
3.069306930693E-01	3.595223494664E+03
3.168316831683E-01	3.828827790066E+03
3.267326732673E-01	4.069848094845E+03
3.366336633663E-01	4.318284409003E+03
3.465346534653E-01	4.574136732538E+03
3.564356435644E-01	4.837405065451E+03
3.663366336634E-01	5.108089407741E+03
3.762376237624E-01	5.386189759410E+03
3.861386138614E-01	5.671706120456E+03
3.960396039604E-01	5.964638490880E+03
4.059405940594E-01	6.264986870682E+03
4.158415841584E-01	6.572751259862E+03
4.257425742574E-01	6.887931658420E+03
4.356435643564E-01	7.210528066355E+03
4.455445544554E-01	7.540540483669E+03
4.554455445545E-01	7.877968910360E+03
4.653465346535E-01	8.222813346427E+03
4.752475247525E-01	8.575073791877E+03
4.851485148515E-01	8.934750246703E+03
4.950495049505E-01	9.301842710904E+03
5.049504950495E-01	9.676351184483E+03
5.148514851485E-01	1.005827566744E+04
5.247524752475E-01	1.044761615978E+04
5.346534653465E-01	1.084437266149E+04
5.445544554455E-01	1.124854517258E+04
5.544554455446E-01	1.166013369305E+04
5.643564356436E-01	1.207913822290E+04
5.742574257426E-01	1.250555876212E+04
5.841584158416E-01	1.293939531073E+04
5.940594059406E-01	1.338064786871E+04
6.039603960396E-01	1.382931643607E+04
6.138613861386E-01	1.428540101280E+04
6.237623762376E-01	1.474890159892E+04
6.336633663366E-01	1.521981819441E+04
6.435643564356E-01	1.569815079928E+04
6.534653465347E-01	1.618389941353E+04
6.633663366337E-01	1.667706403715E+04
6.732673267327E-01	1.717764467015E+04
6.831683168317E-01	1.768564131254E+04
6.930693069307E-01	1.820105396430E+04
7.029702970297E-01	1.872388262543E+04
7.128712871287E-01	1.925412729595E+04
7.227722772277E-01	1.979178797584E+04
7.326732673267E-01	2.033686466511E+04
7.425742574257E-01	2.088935736376E+04
7.524752475248E-01	2.144926607178E+04
7.623762376238E-01	2.201659078919E+04
7.722772277228E-01	2.259133151597E+04
7.821782178218E-01	2.317348825213E+04
7.920792079208E-01	2.376306099767E+04
8.019801980198E-01	2.436004975258E+04
8.118811881188E-01	2.496445451687E+04
8.217821782178E-01	2.557627529055E+04
8.316831683168E-01	2.619551207359E+04
8.415841584158E-01	2.682216486602E+04
8.514851485149E-01	2.745623366782E+04
8.613861386139E-01	2.809771847900E+04
8.712871287129E-01	2.874661929956E+04
8.811881188119E-01	2.940293612951E+04
8.910891089109E-01	3.006666896882E+04
9.009900990099E-01	3.073781781751E+04
9.108910891089E-01	3.141638267558E+04
9.207920792079E-01	3.210236354303E+04
9.306930693069E-01	3.279576041986E+04
9.405940594059E-01	3.349657330607E+04
9.504950495050E-01	3.420480220164E+04
9.603960396040E-01	3.492044710660E+04
9.702970297030E-01	3.564350802095E+04
9.801980198020E-01	3.637398494466E+04
9.900990099010E-01	3.711187787775E+04
1.000000000000E+00	3.785718682023E+04
